date,close,position_size,entry_signals,exit_signals,trade_action,trade_reason,risk_info,order_details,entry_conditions_main,entry_conditions_ref,exit_conditions_main,exit_conditions_ref,entry_conditions,exit_conditions,entry0_EMA,exit0_EMA
2024-05-21,191.70570373535156,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[185.75950148161837],[178.9331373092812],[185.75950148161837],[178.9331373092812],['EMA cross_above None'],['EMA cross_below None'],185.75950148161837,185.75950148161837
2024-05-22,190.2605438232422,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[186.8406291641153],[179.75717385289863],[186.8406291641153],[179.75717385289863],['EMA cross_above None'],['EMA cross_below None'],186.8406291641153,186.8406291641153
2024-05-23,186.25401306152344,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[187.46243182941112],[180.43481062517887],[187.46243182941112],[180.43481062517887],['EMA cross_above None'],['EMA cross_below None'],187.46243182941112,187.46243182941112
2024-05-24,189.3436279296875,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[187.2427193261588],[180.8102430404269],[187.2427193261588],[180.8102430404269],['EMA cross_above None'],['EMA cross_below None'],187.2427193261588,187.2427193261588
2024-05-28,189.3535919189453,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[187.62470270861857],[181.3607840010244],[187.62470270861857],[181.3607840010244],['EMA cross_above None'],['EMA cross_below None'],187.62470270861857,187.62470270861857
2024-05-29,189.652587890625,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[187.93904620140523],[181.87644902798706],[187.93904620140523],[181.87644902798706],['EMA cross_above None'],['EMA cross_below None'],187.93904620140523,187.93904620140523
2024-05-30,190.6492462158203,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[188.25059923580883],[182.3781354062218],[188.25059923580883],[182.3781354062218],['EMA cross_above None'],['EMA cross_below None'],188.25059923580883,188.25059923580883
2024-05-31,191.6060333251953,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[188.68671686853816],[182.91175545845397],[188.68671686853816],[182.91175545845397],['EMA cross_above None'],['EMA cross_below None'],188.68671686853816,188.68671686853816
2024-06-03,193.38006591796875,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[189.21750167883945],[183.472676611147],[189.21750167883945],[183.472676611147],['EMA cross_above None'],['EMA cross_below None'],189.21750167883945,189.21750167883945
2024-06-04,193.69900512695312,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[189.97433154049932],[184.11186301803872],[189.97433154049932],[184.11186301803872],['EMA cross_above None'],['EMA cross_below None'],189.97433154049932,189.97433154049932
2024-06-05,195.21389770507812,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[190.65154491985453],[184.73038831538804],[190.65154491985453],[184.73038831538804],['EMA cross_above None'],['EMA cross_below None'],190.65154491985453,190.65154491985453
2024-06-06,193.82855224609375,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[191.481063608077],[185.4067437598842],[191.481063608077],[185.4067437598842],['EMA cross_above None'],['EMA cross_below None'],191.481063608077,191.481063608077
2024-06-07,196.23048400878906,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[191.90787972408003],[185.95008624286547],[191.90787972408003],[185.95008624286547],['EMA cross_above None'],['EMA cross_below None'],191.90787972408003,191.90787972408003
2024-06-10,192.47311401367188,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[192.6938077758453],[186.61333771163476],[192.6938077758453],[186.61333771163476],['EMA cross_above None'],['EMA cross_below None'],192.6938077758453,192.6938077758453
2024-06-11,206.45611572265625,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[192.6536816372683],[186.99138779563717],[192.6536816372683],[186.99138779563717],['EMA cross_above None'],['EMA cross_below None'],192.6536816372683,192.6536816372683
2024-06-12,212.35629272460938,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[195.16321510733883],[188.24717669415455],[195.16321510733883],[188.24717669415455],['EMA cross_above None'],['EMA cross_below None'],195.16321510733883,195.16321510733883
2024-06-13,213.5223846435547,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[198.28922921956982],[189.80260353482907],[198.28922921956982],[189.80260353482907],['EMA cross_above None'],['EMA cross_below None'],198.28922921956982,198.28922921956982
2024-06-14,211.7782440185547,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[201.05889384211252],[191.33291199345655],[201.05889384211252],[191.33291199345655],['EMA cross_above None'],['EMA cross_below None'],201.05889384211252,201.05889384211252
2024-06-17,215.94422912597656,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[203.00786660146562],[192.65196567249515],[203.00786660146562],[192.65196567249515],['EMA cross_above None'],['EMA cross_below None'],203.00786660146562,203.00786660146562
2024-06-18,213.5721893310547,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[205.35993251501304],[194.15469234691332],[205.35993251501304],[194.15469234691332],['EMA cross_above None'],['EMA cross_below None'],205.35993251501304,205.35993251501304
2024-06-20,208.97764587402344,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[206.8530701179297],[195.40743408782566],[206.8530701179297],[195.40743408782566],['EMA cross_above None'],['EMA cross_below None'],206.8530701179297,206.8530701179297
2024-06-21,206.79498291015625,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[207.23935661903764],[196.28293162241908],[207.23935661903764],[196.28293162241908],['EMA cross_above None'],['EMA cross_below None'],207.23935661903764,207.23935661903764
2024-06-24,207.44281005859375,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[207.15856139924102],[196.96112847969246],[207.15856139924102],[196.96112847969246],['EMA cross_above None'],['EMA cross_below None'],207.15856139924102,207.15856139924102
2024-06-25,208.3697052001953,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[207.21024297366876],[197.63736600091192],[207.21024297366876],[197.63736600091192],['EMA cross_above None'],['EMA cross_below None'],207.21024297366876,207.21024297366876
2024-06-26,212.5356903076172,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[207.42105428758268],[198.32977498151087],[207.42105428758268],[198.32977498151087],['EMA cross_above None'],['EMA cross_below None'],207.42105428758268,207.42105428758268
2024-06-27,213.38284301757812,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[208.35098810940713],[199.2462856477113],[208.35098810940713],[199.2462856477113],['EMA cross_above None'],['EMA cross_below None'],208.35098810940713,208.35098810940713
2024-06-28,209.9144744873047,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[209.26587081998366],[200.15832160705756],[209.26587081998366],[200.15832160705756],['EMA cross_above None'],['EMA cross_below None'],209.26587081998366,209.26587081998366
2024-07-01,216.02395629882812,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[209.38379875949656],[200.78775082513803],[209.38379875949656],[200.78775082513803],['EMA cross_above None'],['EMA cross_below None'],209.38379875949656,209.38379875949656
2024-07-02,219.5321807861328,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[210.59110013028408],[201.77073182344066],[210.59110013028408],[201.77073182344066],['EMA cross_above None'],['EMA cross_below None'],210.59110013028408,210.59110013028408
2024-07-03,220.80789184570312,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[212.2167511586202],[202.91663175651757],[212.2167511586202],[202.91663175651757],['EMA cross_above None'],['EMA cross_below None'],212.2167511586202,212.2167511586202
2024-07-05,225.5818328857422,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[213.77877673808982],[204.07090660098117],[213.77877673808982],[204.07090660098117],['EMA cross_above None'],['EMA cross_below None'],213.77877673808982,213.77877673808982
2024-07-08,227.056884765625,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[215.9247869467539],[205.45870829677224],[215.9247869467539],[205.45870829677224],['EMA cross_above None'],['EMA cross_below None'],215.9247869467539,215.9247869467539
2024-07-09,227.9139862060547,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[217.9488047320032],[206.85213903669825],[217.9488047320032],[206.85213903669825],['EMA cross_above None'],['EMA cross_below None'],217.9488047320032,217.9488047320032
2024-07-10,232.1995849609375,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[219.76065590910346],[208.21096788633417],[219.76065590910346],[208.21096788633417],['EMA cross_above None'],['EMA cross_below None'],219.76065590910346,219.76065590910346
2024-07-11,226.80772399902344,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[222.02227937307327],[209.7586206008247],[222.02227937307327],[209.7586206008247],['EMA cross_above None'],['EMA cross_below None'],222.02227937307327,222.02227937307327
2024-07-12,229.76776123046875,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[222.8923602141551],[210.8585627555472],[222.8923602141551],[210.8585627555472],['EMA cross_above None'],['EMA cross_below None'],222.8923602141551,222.8923602141551
2024-07-15,233.61483764648438,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[224.1424331262121],[212.07851104425185],[224.1424331262121],[212.07851104425185],['EMA cross_above None'],['EMA cross_below None'],224.1424331262121,224.1424331262121
2024-07-16,234.03343200683594,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[225.86468849353432],[213.46795147020237],[225.86468849353432],[213.46795147020237],['EMA cross_above None'],['EMA cross_below None'],225.86468849353432,225.86468849353432
2024-07-17,228.1133270263672,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[227.34991458686187],[214.79475666611424],[227.34991458686187],[214.79475666611424],['EMA cross_above None'],['EMA cross_below None'],227.34991458686187,227.34991458686187
2024-07-18,223.42906188964844,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[227.48871684859012],[215.65401927000153],[227.48871684859012],[215.65401927000153],['EMA cross_above None'],['EMA cross_below None'],227.48871684859012,227.48871684859012
2024-07-19,223.55862426757812,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[226.75059776514618],[216.15563492288197],[226.75059776514618],[216.15563492288197],['EMA cross_above None'],['EMA cross_below None'],226.75059776514618,226.75059776514618
2024-07-22,223.20980834960938,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[226.17023894740655],[216.63324713866882],[226.17023894740655],[216.63324713866882],['EMA cross_above None'],['EMA cross_below None'],226.17023894740655,226.17023894740655
2024-07-23,224.2563018798828,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[225.63197883871612],[217.05754141034242],[225.63197883871612],[217.05754141034242],['EMA cross_above None'],['EMA cross_below None'],225.63197883871612,225.63197883871612
2024-07-24,217.80795288085938,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[225.38185575529187],[217.52197756966763],[225.38185575529187],[217.52197756966763],['EMA cross_above None'],['EMA cross_below None'],225.38185575529187,225.38185575529187
2024-07-25,216.76148986816406,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[224.00478250539504],[217.54042758974452],[224.00478250539504],[217.54042758974452],['EMA cross_above None'],['EMA cross_below None'],224.00478250539504,224.00478250539504
2024-07-26,217.22991943359375,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[222.68782020771664],[217.49017354319096],[222.68782020771664],[217.49017354319096],['EMA cross_above None'],['EMA cross_below None'],222.68782020771664,222.68782020771664
2024-07-29,217.50897216796875,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[221.69547461242155],[217.47338295547502],[221.69547461242155],[217.47338295547502],['EMA cross_above None'],['EMA cross_below None'],221.69547461242155,221.69547461242155
2024-07-30,218.06710815429688,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[220.93429234979376],[217.47567903370043],[220.93429234979376],[217.47567903370043],['EMA cross_above None'],['EMA cross_below None'],220.93429234979376,220.93429234979376
2024-07-31,221.3361053466797,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[220.4129861324307],[217.51383575115827],[220.4129861324307],[217.51383575115827],['EMA cross_above None'],['EMA cross_below None'],220.4129861324307,220.4129861324307
2024-08-01,217.62855529785156,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[220.58082598956685],[217.76043378957903],[220.58082598956685],[217.76043378957903],['EMA cross_above None'],['EMA cross_below None'],220.58082598956685,220.58082598956685
2024-08-02,219.12353515625,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[220.04404950016408],[217.75192549979016],[220.04404950016408],[217.75192549979016],['EMA cross_above None'],['EMA cross_below None'],220.04404950016408,220.04404950016408
2024-08-05,208.5690155029297,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[219.87668325581603],[217.84041644536822],[219.87668325581603],[217.84041644536822],['EMA cross_above None'],['EMA cross_below None'],219.87668325581603,219.87668325581603
2024-08-06,206.5358428955078,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[217.82074366438212],[217.24226154585605],[217.82074366438212],[217.24226154585605],['EMA cross_above None'],['EMA cross_below None'],217.82074366438212,217.82074366438212
