date,close,position_size,entry_signals,exit_signals,trade_action,trade_reason,risk_info,order_details,entry_conditions_main,entry_conditions_ref,exit_conditions_main,exit_conditions_ref,entry_conditions,exit_conditions,entry0_STOCH,exit0_STOCH
2023-02-10,149.50230407714844,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[69.15801365690201],[nan],[69.15801365690201],[149.50230407714844],['STOCH cross_above None'],['STOCH cross_below None'],69.15801365690201,69.15801365690201
2023-02-13,152.31394958496094,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[61.381199862843395],[nan],[61.381199862843395],[152.31394958496094],['STOCH cross_above None'],['STOCH cross_below None'],61.381199862843395,61.381199862843395
2023-02-14,151.67044067382812,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[62.65901308518079],[nan],[62.65901308518079],[151.67044067382812],['STOCH cross_above None'],['STOCH cross_below None'],62.65901308518079,62.65901308518079
2023-02-15,153.7791748046875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[64.91535125612343],[nan],[64.91535125612343],[153.7791748046875],['STOCH cross_above None'],['STOCH cross_below None'],64.91535125612343,64.91535125612343
2023-02-16,152.1753387451172,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[71.5821923186023],[nan],[71.5821923186023],[152.1753387451172],['STOCH cross_above None'],['STOCH cross_below None'],71.5821923186023,71.5821923186023
2023-02-17,151.0269317626953,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[69.87326145422806],[nan],[69.87326145422806],[151.0269317626953],['STOCH cross_above None'],['STOCH cross_below None'],69.87326145422806,69.87326145422806
2023-02-21,146.99757385253906,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[68.53762631732965],[nan],[68.53762631732965],[146.99757385253906],['STOCH cross_above None'],['STOCH cross_below None'],68.53762631732965,68.53762631732965
2023-02-22,147.42327880859375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[54.46207218060734],[nan],[54.46207218060734],[147.42327880859375],['STOCH cross_above None'],['STOCH cross_below None'],54.46207218060734,54.46207218060734
2023-02-23,147.90838623046875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[32.78997788175821],[nan],[32.78997788175821],[147.90838623046875],['STOCH cross_above None'],['STOCH cross_below None'],32.78997788175821,32.78997788175821
2023-02-24,145.24525451660156,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[15.083675880323382],[nan],[15.083675880323382],[145.24525451660156],['STOCH cross_above None'],['STOCH cross_below None'],15.083675880323382,15.083675880323382
2023-02-27,146.4431610107422,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[1.8080937673496436],[nan],[1.8080937673496436],[146.4431610107422],['STOCH cross_above None'],['STOCH cross_below None'],1.8080937673496436,1.8080937673496436
2023-02-28,145.93826293945312,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[3.2213452010877455],[nan],[3.2213452010877455],[145.93826293945312],['STOCH cross_above None'],['STOCH cross_below None'],3.2213452010877455,3.2213452010877455
2023-03-01,143.8592071533203,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[1.4661475898257486],[nan],[1.4661475898257486],[143.8592071533203],['STOCH cross_above None'],['STOCH cross_below None'],1.4661475898257486,1.4661475898257486
2023-03-02,144.45323181152344,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-0.4309985619258481],[nan],[-0.4309985619258481],[144.45323181152344],['STOCH cross_above None'],['STOCH cross_below None'],-0.4309985619258481,-0.4309985619258481
2023-03-03,149.52212524414062,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-1.2193341059396559],[nan],[-1.2193341059396559],[149.52212524414062],['STOCH cross_above None'],['STOCH cross_below None'],-1.2193341059396559,-1.2193341059396559
2023-03-06,152.29415893554688,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[13.17172582986228],[nan],[13.17172582986228],[152.29415893554688],['STOCH cross_above None'],['STOCH cross_below None'],13.17172582986228,13.17172582986228
2023-03-07,150.08644104003906,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[39.0708635061475],[nan],[39.0708635061475],[150.08644104003906],['STOCH cross_above None'],['STOCH cross_below None'],39.0708635061475,39.0708635061475
2023-03-08,151.34373474121094,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[54.17734146971221],[nan],[54.17734146971221],[151.34373474121094],['STOCH cross_above None'],['STOCH cross_below None'],54.17734146971221,54.17734146971221
2023-03-09,149.0865020751953,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[59.062319571788485],[nan],[59.062319571788485],[149.0865020751953],['STOCH cross_above None'],['STOCH cross_below None'],59.062319571788485,59.062319571788485
2023-03-10,147.0173797607422,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[50.49405103606508],[nan],[50.49405103606508],[147.0173797607422],['STOCH cross_above None'],['STOCH cross_below None'],50.49405103606508,50.49405103606508
2023-03-13,148.96771240234375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[42.28402804092559],[nan],[42.28402804092559],[148.96771240234375],['STOCH cross_above None'],['STOCH cross_below None'],42.28402804092559,42.28402804092559
2023-03-14,151.06655883789062,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[35.94516848438908],[nan],[35.94516848438908],[151.06655883789062],['STOCH cross_above None'],['STOCH cross_below None'],35.94516848438908,35.94516848438908
2023-03-15,151.46255493164062,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[41.26789778751824],[nan],[41.26789778751824],[151.46255493164062],['STOCH cross_above None'],['STOCH cross_below None'],41.26789778751824,41.26789778751824
2023-03-16,154.2939910888672,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[53.217284585640094],[nan],[53.217284585640094],[154.2939910888672],['STOCH cross_above None'],['STOCH cross_below None'],53.217284585640094,53.217284585640094
2023-03-17,153.45248413085938,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[67.17928552314906],[nan],[67.17928552314906],[153.45248413085938],['STOCH cross_above None'],['STOCH cross_below None'],67.17928552314906,67.17928552314906
2023-03-20,155.82847595214844,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[72.71309829271945],[nan],[72.71309829271945],[155.82847595214844],['STOCH cross_above None'],['STOCH cross_below None'],72.71309829271945,72.71309829271945
2023-03-21,157.6897430419922,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[80.94799333872334],[nan],[80.94799333872334],[157.6897430419922],['STOCH cross_above None'],['STOCH cross_below None'],80.94799333872334,80.94799333872334
2023-03-22,156.25424194335938,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[83.01847775655075],[nan],[83.01847775655075],[156.25424194335938],['STOCH cross_above None'],['STOCH cross_below None'],83.01847775655075,83.01847775655075
2023-03-23,157.34323120117188,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[78.30579122694665],[nan],[78.30579122694665],[157.34323120117188],['STOCH cross_above None'],['STOCH cross_below None'],78.30579122694665,78.30579122694665
2023-03-24,158.6500701904297,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[72.0704926323789],[nan],[72.0704926323789],[158.6500701904297],['STOCH cross_above None'],['STOCH cross_below None'],72.0704926323789,72.0704926323789
2023-03-27,156.69972229003906,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[67.74218971935666],[nan],[67.74218971935666],[156.69972229003906],['STOCH cross_above None'],['STOCH cross_below None'],67.74218971935666,67.74218971935666
2023-03-28,156.07598876953125,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[68.50888818411643],[nan],[68.50888818411643],[156.07598876953125],['STOCH cross_above None'],['STOCH cross_below None'],68.50888818411643,68.50888818411643
2023-03-29,159.1648712158203,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[65.6017018154425],[nan],[65.6017018154425],[159.1648712158203],['STOCH cross_above None'],['STOCH cross_below None'],65.6017018154425,65.6017018154425
2023-03-30,160.73899841308594,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[66.78270908463361],[nan],[66.78270908463361],[160.73899841308594],['STOCH cross_above None'],['STOCH cross_below None'],66.78270908463361,66.78270908463361
2023-03-31,163.2536163330078,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[75.35669984463999],[nan],[75.35669984463999],[163.2536163330078],['STOCH cross_above None'],['STOCH cross_below None'],75.35669984463999,75.35669984463999
2023-04-03,164.51095581054688,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[85.40790890958006],[nan],[85.40790890958006],[164.51095581054688],['STOCH cross_above None'],['STOCH cross_below None'],85.40790890958006,85.40790890958006
2023-04-04,163.97634887695312,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[88.61060584365623],[nan],[88.61060584365623],[163.97634887695312],['STOCH cross_above None'],['STOCH cross_below None'],88.61060584365623,88.61060584365623
2023-04-05,162.125,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[86.2372485129555],[nan],[86.2372485129555],[162.125],['STOCH cross_above None'],['STOCH cross_below None'],86.2372485129555,86.2372485129555
2023-04-06,163.01602172851562,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[77.71244444670393],[nan],[77.71244444670393],[163.01602172851562],['STOCH cross_above None'],['STOCH cross_below None'],77.71244444670393,77.71244444670393
2023-04-10,160.41229248046875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[71.29041602669771],[nan],[71.29041602669771],[160.41229248046875],['STOCH cross_above None'],['STOCH cross_below None'],71.29041602669771,71.29041602669771
2023-04-11,159.19456481933594,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[57.84136036772187],[nan],[57.84136036772187],[159.19456481933594],['STOCH cross_above None'],['STOCH cross_below None'],57.84136036772187,57.84136036772187
2023-04-12,158.50155639648438,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[46.75978916602262],[nan],[46.75978916602262],[158.50155639648438],['STOCH cross_above None'],['STOCH cross_below None'],46.75978916602262,46.75978916602262
2023-04-13,163.90701293945312,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[31.210638251037505],[nan],[31.210638251037505],[163.90701293945312],['STOCH cross_above None'],['STOCH cross_below None'],31.210638251037505,31.210638251037505
2023-04-14,163.560546875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[41.937219781346904],[nan],[41.937219781346904],[163.560546875],['STOCH cross_above None'],['STOCH cross_below None'],41.937219781346904,41.937219781346904
2023-04-17,163.58033752441406,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[55.33802337339117],[nan],[55.33802337339117],[163.58033752441406],['STOCH cross_above None'],['STOCH cross_below None'],55.33802337339117,55.33802337339117
2023-04-18,164.80795288085938,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[70.92666929878422],[nan],[70.92666929878422],[164.80795288085938],['STOCH cross_above None'],['STOCH cross_below None'],70.92666929878422,70.92666929878422
2023-04-19,165.95639038085938,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[69.16790058702118],[nan],[69.16790058702118],[165.95639038085938],['STOCH cross_above None'],['STOCH cross_below None'],69.16790058702118,69.16790058702118
2023-04-20,164.9861602783203,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[70.46837434804361],[nan],[70.46837434804361],[164.9861602783203],['STOCH cross_above None'],['STOCH cross_below None'],70.46837434804361,70.46837434804361
2023-04-21,163.3724365234375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[67.84879729715571],[nan],[67.84879729715571],[163.3724365234375],['STOCH cross_above None'],['STOCH cross_below None'],67.84879729715571,67.84879729715571
2023-04-24,163.67935180664062,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[59.56635687822595],[nan],[59.56635687822595],[163.67935180664062],['STOCH cross_above None'],['STOCH cross_below None'],59.56635687822595,59.56635687822595
2023-04-25,162.13491821289062,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[50.50892948185699],[nan],[50.50892948185699],[162.13491821289062],['STOCH cross_above None'],['STOCH cross_below None'],50.50892948185699,50.50892948185699
2023-04-26,162.125,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[39.167479982714],[nan],[39.167479982714],[162.125],['STOCH cross_above None'],['STOCH cross_below None'],39.167479982714,39.167479982714
2023-04-27,166.7285919189453,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[34.20552375125639],[nan],[34.20552375125639],[166.7285919189453],['STOCH cross_above None'],['STOCH cross_below None'],34.20552375125639,34.20552375125639
2023-04-28,167.9859161376953,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[45.07536742147963],[nan],[45.07536742147963],[167.9859161376953],['STOCH cross_above None'],['STOCH cross_below None'],45.07536742147963,45.07536742147963
2023-05-01,167.8968048095703,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[62.87104926724308],[nan],[62.87104926724308],[167.8968048095703],['STOCH cross_above None'],['STOCH cross_below None'],62.87104926724308,62.87104926724308
2023-05-02,166.85728454589844,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[78.9003844319462],[nan],[78.9003844319462],[166.85728454589844],['STOCH cross_above None'],['STOCH cross_below None'],78.9003844319462,78.9003844319462
2023-05-03,165.77818298339844,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[72.59119321347714],[nan],[72.59119321347714],[165.77818298339844],['STOCH cross_above None'],['STOCH cross_below None'],72.59119321347714,72.59119321347714
2023-05-04,164.13475036621094,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[57.65400046706361],[nan],[57.65400046706361],[164.13475036621094],['STOCH cross_above None'],['STOCH cross_below None'],57.65400046706361,57.65400046706361
2023-05-05,171.83706665039062,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[37.77616292745963],[nan],[37.77616292745963],[171.83706665039062],['STOCH cross_above None'],['STOCH cross_below None'],37.77616292745963,37.77616292745963
2023-05-08,171.76776123046875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[43.89935374321322],[nan],[43.89935374321322],[171.76776123046875],['STOCH cross_above None'],['STOCH cross_below None'],43.89935374321322,43.89935374321322
2023-05-09,170.05502319335938,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[57.66715077405709],[nan],[57.66715077405709],[170.05502319335938],['STOCH cross_above None'],['STOCH cross_below None'],57.66715077405709,57.66715077405709
2023-05-10,171.82716369628906,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[73.2169330983922],[nan],[73.2169330983922],[171.82716369628906],['STOCH cross_above None'],['STOCH cross_below None'],73.2169330983922,73.2169330983922
2023-05-11,172.01527404785156,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[73.18822888360508],[nan],[73.18822888360508],[172.01527404785156],['STOCH cross_above None'],['STOCH cross_below None'],73.18822888360508,73.18822888360508
2023-05-12,171.08335876464844,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[73.24866031687323],[nan],[73.24866031687323],[171.08335876464844],['STOCH cross_above None'],['STOCH cross_below None'],73.24866031687323,73.24866031687323
2023-05-15,170.58767700195312,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[75.63878643067952],[nan],[75.63878643067952],[170.58767700195312],['STOCH cross_above None'],['STOCH cross_below None'],75.63878643067952,75.63878643067952
2023-05-16,170.58767700195312,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[71.49085399655824],[nan],[71.49085399655824],[170.58767700195312],['STOCH cross_above None'],['STOCH cross_below None'],71.49085399655824,71.49085399655824
2023-05-17,171.20233154296875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[65.79256323156736],[nan],[65.79256323156736],[171.20233154296875],['STOCH cross_above None'],['STOCH cross_below None'],65.79256323156736,65.79256323156736
2023-05-18,173.54202270507812,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[64.7220793600866],[nan],[64.7220793600866],[173.54202270507812],['STOCH cross_above None'],['STOCH cross_below None'],64.7220793600866,64.7220793600866
